Yield,Flow,Adjustment,Duration,Distance,Width, Area,Elevation,Date,GrowerName,FieldName,CropName
185.62,23.39,12.4,1,182.9693,1097.2,0,2522.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.67,22.14,12.33,1,181.9693,1097.2,0,2521.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.98,23.31,12.4,1,183.9693,1097.2,0,2522.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.51,23.25,12.44,1,183.9693,1097.2,0,2522.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.18,22.83,12.48,1,182.9693,1097.2,0,2521.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.14,22.95,12.47,1,183.9693,1097.2,0,2520.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.77,22.78,12.44,1,181.9693,1097.2,0,2520.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.04,23.69,12.46,1,181.9693,1097.2,0,2521.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.09,23.07,12.41,1,183.9693,1097.2,0,2519.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.38,22.22,12.44,1,183.9693,1097.2,0,2519.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.81,23.16,12.42,1,181.9693,1097.2,0,2518.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.13,23.2,12.42,1,181.9693,1097.2,0,2518.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.56,23.76,12.43,1,182.9693,1097.2,0,2518.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.93,23.81,12.42,1,183.9693,1097.2,0,2519.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.53,24.14,12.48,1,183.9693,1097.2,0,2518.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
194.43,24.5,12.59,1,182.9693,1097.2,0,2518.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.43,23.24,12.49,1,182.9693,1097.2,0,2518.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.63,23.89,12.35,1,181.9693,1097.2,0,2518.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.53,23.63,12.41,1,182.9693,1097.2,0,2517.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.53,22.5,12.5,1,180.9693,1097.2,0,2518.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.59,22.5,12.49,1,183.9693,1097.2,0,2516.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.77,22.53,12.46,1,180.9693,1097.2,0,2517.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.32,23.86,12.48,1,183.9693,1097.2,0,2515.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.56,21.75,12,1,181.9693,1097.2,0,2515.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
173.16,21.82,12,1,182.9693,1097.2,0,2515.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.34,22.6,12,1,181.9693,1097.2,0,2516.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.12,20.86,12,1,172.9693,1097.2,0,2514.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
174.37,18.97,12,1,157.9693,1097.2,0,2515.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
120.76,11.89,12,1,142.9693,1097.2,0,2515.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
83.9,6.99,12,1,120.9693,1097.2,0,2515.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
78.4,5.02,12,1,92.9693,1097.2,0,2517.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
260.5,16.32,12.67,1,90.9693,1097.2,0,2521.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
237.84,17.03,12.7,1,103.9693,1097.2,0,2517.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
242.46,16.86,12.76,1,100.9693,1097.2,0,2520.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
238.15,19.02,12.77,1,115.9693,1097.2,0,2519.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
234.07,19.5,12.74,1,120.9693,1097.2,0,2519.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
228.33,20.28,12.72,1,128.9693,1097.2,0,2516.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
226.17,20.4,12.72,1,130.9693,1097.2,0,2517.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
226.55,20.59,12.76,1,131.9693,1097.2,0,2518.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
214.38,20.6655,12.75,1,139.9693,1097.2,0,2521.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
202.36,21.876,12.7,1,156.9693,1097.2,0,2516.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
203.84,22.3164,12.63,1,158.9693,1097.2,0,2516.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
217.62,23.8245,12.69,1,158.9693,1097.2,0,2515.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
204.93,22.5774,12.76,1,159.9693,1097.2,0,2515.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
198.33,21.7135,12.77,1,158.9693,1097.2,0,2515.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
193.15,21.6777,12.8,1,162.9693,1097.2,0,2514.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
198.58,22.4249,12.78,1,163.9693,1097.2,0,2514.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
196.11,22.0101,12.87,1,162.9693,1097.2,0,2513.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.86,21.5527,12.86,1,163.9693,1097.2,0,2511.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.57,21.0515,12.79,1,162.9693,1097.2,0,2512.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.06,21.4621,12.63,1,163.9693,1097.2,0,2513.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
192.67,21.6244,12.71,1,162.9693,1097.2,0,2511.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
194.55,21.7017,12.79,1,161.9693,1097.2,0,2512.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
190.21,21.4792,12.73,1,163.9693,1097.2,0,2511.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
194.84,21.7338,12.65,1,161.9693,1097.2,0,2511.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.88,21.1032,12.56,1,163.9693,1097.2,0,2511.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
192.57,21.7459,12.58,1,163.9693,1097.2,0,2511.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
192.46,21.6009,12.57,1,162.9693,1097.2,0,2509.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.63,21.1875,12.6,1,163.9693,1097.2,0,2508.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.41,21.6151,12.71,1,163.9693,1097.2,0,2508.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.57,21.8135,12.72,1,167.9693,1097.2,0,2509.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.02,22.4324,12.75,1,177.9693,1097.2,0,2508.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.23,22.6717,12.82,1,173.9693,1097.2,0,2509.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.56,22.4611,12.83,1,172.9693,1097.2,0,2508.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.56,21.6208,12.81,1,171.9693,1097.2,0,2508.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.2,21.5705,12.73,1,170.9693,1097.2,0,2507.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.85,22.0104,12.74,1,171.9693,1097.2,0,2507.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.61,22.1003,12.7,1,171.9693,1097.2,0,2506.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.67,22.7002,12.65,1,171.9693,1097.2,0,2507.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.96,21.6601,12.63,1,170.9693,1097.2,0,2508.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
192.35,22.7801,12.59,1,171.9693,1097.2,0,2508.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.05,22.3901,12.61,1,171.9693,1097.2,0,2508.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
194.88,23.08,12.62,1,171.9693,1097.2,0,2506.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
194.52,22.77,12.55,1,169.9693,1097.2,0,2506.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
193.21,22.35,12.64,1,167.9693,1097.2,0,2508.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
193.04,22.33,12.82,1,167.9693,1097.2,0,2506.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
197.12,22.26,12.8,1,163.9693,1097.2,0,2507.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
200.33,22.76,12.77,1,164.9693,1097.2,0,2506.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.77,21.56,12.82,1,164.9693,1097.2,0,2507.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
201.65,22.91,12.8,1,164.9693,1097.2,0,2505.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
201.01,22.56,12.77,1,162.9693,1097.2,0,2506.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
187.91,21.22,12.7,1,163.9693,1097.2,0,2507.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.68,21.55,12.59,1,164.9693,1097.2,0,2507.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.41,21.05,12.47,1,163.9693,1097.2,0,2506.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.58,20.97,12.41,1,164.9693,1097.2,0,2506.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.48,20.93,12.43,1,162.9693,1097.2,0,2506.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.97,20.22,12.36,1,164.9693,1097.2,0,2506.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.49,20.72,12.31,1,163.9693,1097.2,0,2505.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.65,20.5,12.24,1,162.9693,1097.2,0,2506.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.54,20.5,12.17,1,163.9693,1097.2,0,2505.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.21,20.35,12.01,1,163.9693,1097.2,0,2505.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.73,20.76,11.93,1,164.9693,1097.2,0,2506.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.59,21.07,11.88,1,163.9693,1097.2,0,2505.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.13,20.68,11.88,1,163.9693,1097.2,0,2505.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.19,21.59,11.92,1,163.9693,1097.2,0,2505.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.26,20.82,11.94,1,164.9693,1097.2,0,2504.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.28,21.6,11.97,1,163.9693,1097.2,0,2504.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.54,20.75,12.03,1,165.9693,1097.2,0,2506.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.68,21.15,12.02,1,169.9693,1097.2,0,2504.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.78,20.92,12.03,1,168.9693,1097.2,0,2504.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
191.05,22.1,12.08,1,167.9693,1097.2,0,2506.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
189.49,21.92,12.09,1,167.9693,1097.2,0,2505.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.45,20.99,12,1,167.9693,1097.2,0,2504.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.08,21.41,12.01,1,167.9693,1097.2,0,2504.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.57,20.78,11.98,1,168.9693,1097.2,0,2504.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.1,21.54,12.02,1,168.9693,1097.2,0,2504.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.18,21.19,12.17,1,167.9693,1097.2,0,2504.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.05,21.65,12.23,1,168.9693,1097.2,0,2503.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
186.97,21.5,12.11,1,166.9693,1097.2,0,2502.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.89,20.7,12.08,1,168.9693,1097.2,0,2503.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.8,21.03,11.95,1,167.9693,1097.2,0,2504.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.53,21.6,11.94,1,169.9693,1097.2,0,2502.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.97,21.05,12.01,1,167.9693,1097.2,0,2501.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
183.9,21.4,11.96,1,168.9693,1097.2,0,2500.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.08,20.49,11.93,1,168.9693,1097.2,0,2501.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.37,20.98,11.9,1,167.9693,1097.2,0,2500.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.67,20.9,11.96,1,167.9693,1097.2,0,2501.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.08,21.41,11.99,1,167.9693,1097.2,0,2500.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.62,21.01,12,1,167.9693,1097.2,0,2498.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.92,20.82,12.08,1,168.9693,1097.2,0,2499.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.09,21.08,12.08,1,169.9693,1097.2,0,2497.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.41,21.11,12.04,1,168.9693,1097.2,0,2497.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
184.5,21.47,12.06,1,168.9693,1097.2,0,2495.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
188.54,21.81,11.96,1,167.9693,1097.2,0,2497.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.89,21.05,12,1,168.9693,1097.2,0,2496.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
181.11,20.95,12.08,1,167.9693,1097.2,0,2495.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.97,20.95,12.08,1,169.9693,1097.2,0,2496.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.39,20.06,12.11,1,168.9693,1097.2,0,2494.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.35,20.87,12.02,1,168.9693,1097.2,0,2494.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.66,19.86,12.04,1,169.9693,1097.2,0,2492.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
171.51,19.84,12.16,1,167.9693,1097.2,0,2493.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
172.2,19.92,12.21,1,167.9693,1097.2,0,2495.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.2,20.62,12.15,1,168.9693,1097.2,0,2494.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
178.51,20.65,12.05,1,167.9693,1097.2,0,2493.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.99,20.59,11.99,1,167.9693,1097.2,0,2493.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.13,20.49,12,1,167.9693,1097.2,0,2493.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.18,20.38,11.99,1,167.9693,1097.2,0,2491.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
185.51,21.46,11.92,1,167.9693,1097.2,0,2491.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
175.13,20.5,11.92,1,169.9693,1097.2,0,2492.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176,20.48,11.97,1,168.9693,1097.2,0,2491.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
177.54,20.66,11.97,1,168.9693,1097.2,0,2490.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.44,21.23,11.9,1,168.9693,1097.2,0,2489.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.37,21.01,11.85,1,172.9693,1097.2,0,2489.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.68,22.02,11.75,1,180.9693,1097.2,0,2487.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.45,21.11,11.66,1,181.9693,1097.2,0,2489.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.7,21.12,11.57,1,183.9693,1097.2,0,2487.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
168.19,20.73,11.48,1,178.9693,1097.2,0,2486.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.31,20.2,11.44,1,182.9693,1097.2,0,2486.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.05,20.57,11.48,1,180.9693,1097.2,0,2486.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.56,21.14,11.56,1,179.9693,1097.2,0,2484.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.92,21.06,11.62,1,179.9693,1097.2,0,2486.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.28,20.56,11.63,1,183.9693,1097.2,0,2485.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
170.82,21.29,11.56,1,180.9693,1097.2,0,2485.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.21,20.84,11.55,1,180.9693,1097.2,0,2484.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
171.24,21.46,11.53,1,181.9693,1097.2,0,2482.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.18,20.7,11.56,1,181.9693,1097.2,0,2482.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.13,20.58,11.53,1,180.9693,1097.2,0,2481.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.52,20.38,11.54,1,180.9693,1097.2,0,2481.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.03,20.33,11.58,1,179.9693,1097.2,0,2483.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.14,20.82,11.6,1,181.9693,1097.2,0,2480.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.16,20.46,11.61,1,180.9693,1097.2,0,2480.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.67,19.9,11.61,1,180.9693,1097.2,0,2481.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.91,19.93,11.6,1,180.9693,1097.2,0,2479.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.28,20.1,11.59,1,180.9693,1097.2,0,2480.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.39,20.21,11.62,1,182.9693,1097.2,0,2478.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.19,20.36,11.61,1,178.9693,1097.2,0,2478.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.12,20.54,11.54,1,183.9693,1097.2,0,2478.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
162.93,19.97,11.43,1,177.9693,1097.2,0,2479.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.59,20.74,11.37,1,182.9693,1097.2,0,2477.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.65,20.91,11.38,1,178.9693,1097.2,0,2477.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.53,20.87,11.41,1,181.9693,1097.2,0,2476.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
163.24,20.57,11.42,1,182.9693,1097.2,0,2474.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
165.85,20.67,11.48,1,180.9693,1097.2,0,2473.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.81,20.54,11.49,1,180.9693,1097.2,0,2472.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.78,20.26,11.48,1,182.9693,1097.2,0,2471.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.44,20.42,11.56,1,185.9693,1097.2,0,2470.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
150.4,19.78,11.58,1,190.9693,1097.2,0,2467.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
157.65,20.3,11.57,1,186.9693,1097.2,0,2466.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.51,20.52,11.55,1,187.9693,1097.2,0,2468.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
157.12,20.34,11.46,1,187.9693,1097.2,0,2466.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.91,20.68,11.46,1,188.9693,1097.2,0,2465.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.69,21.32,11.42,1,187.9693,1097.2,0,2464.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
164.88,21.23,11.46,1,186.9693,1097.2,0,2464.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
167.09,21.86,11.57,1,189.9693,1097.2,0,2463.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
161.21,20.98,11.63,1,188.9693,1097.2,0,2462.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
169.02,21.88,11.72,1,187.9693,1097.2,0,2461.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
160.99,20.84,11.79,1,187.9693,1097.2,0,2461.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
158.6,20.64,11.75,1,188.9693,1097.2,0,2459.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.75,20.4,11.66,1,188.9693,1097.2,0,2457.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
155.43,19.8,11.54,1,184.9693,1097.2,0,2458.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.22,19.9,11.48,1,184.9693,1097.2,0,2456.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
147.12,18.64,11.5,1,183.9693,1097.2,0,2458.5199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
149.03,19.19,11.43,1,186.9693,1097.2,0,2456.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
146.49,18.56,11.36,1,183.9693,1097.2,0,2456.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
149.05,19.09,11.41,1,185.9693,1097.2,0,2457.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
142.5,18.25,11.48,1,185.9693,1097.2,0,2454.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
142.39,18.04,11.49,1,183.9693,1097.2,0,2457.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.77,19.97,12,1,184.9693,1097.2,0,2457.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
156.67,19.85,12,1,183.9693,1097.2,0,2456.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
140.52,17.61,12,1,181.9693,1097.2,0,2457.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
129.25,16.02,12,1,179.9693,1097.2,0,2457.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
92.54,11.47,12,1,179.9693,1097.2,0,2454.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
57.37,7.11,12,1,179.9693,1097.2,0,2452.7199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
41.3,5.09,12,1,178.9693,1097.2,0,2454.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
28.11,3.31,12,1,170.9693,1097.2,0,2451.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
17.15,1.96,12,1,165.9693,1097.2,0,2453.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
11.93,1.38,12,1,167.9693,1097.2,0,2454.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
7.48,0.86,12,1,166.9693,1097.2,0,2451.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12,1,164.9693,1097.2,0,2453.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12,1,159.9693,1097.2,0,2452.8199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
0,0,12,1,149.9693,1097.2,0,2450.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
74.19,7.56,12.28,1,147.9693,1097.2,0,2442.6199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
115.48,11.37,12.3,1,142.9693,1097.2,0,2453.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
126.34,13.31,12.31,1,152.9693,1097.2,0,2455.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
159.66,15.83,12.23,1,143.9693,1097.2,0,2462.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
166.06,17.38,11.92,1,151.9693,1097.2,0,2461.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
176.73,18.01,11.84,1,147.9693,1097.2,0,2463.4199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.76,18.75,11.77,1,148.9693,1097.2,0,2462.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
182.41,18.84,11.65,1,149.9693,1097.2,0,2462.2199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
179.7,18.56,11.62,1,149.9693,1097.2,0,2462.1199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
180.72,18.79,11.62,1,150.9693,1097.2,0,2464.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
200.92,20.7514,11.59,1,149.9693,1097.2,0,2462.3199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
204.81,21.153,11.55,1,149.9693,1097.2,0,2460.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
209.86,21.5306,11.57,1,148.9693,1097.2,0,2463.0199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
222.79,23.3166,11.59,1,151.9693,1097.2,0,2462.9199,8/14/2015,Hardwick Planting,18 - 106 Acres,Corn
